X, dfid, pancake16, "10 0 1 9 14 3 2 12 8 7 13 15 6 5 4 11 ", na, na, na, na
X, dfid, pancake16, "3 4 5 6 7 1 12 11 8 9 2 0 10 13 14 15 ", na, na, na, na
X, dfid, pancake16, "12 13 14 11 10 9 8 7 6 5 4 3 2 1 0 15 ", 2, 635.000000, 0.000029, 21896551.724138
X, dfid, pancake16, "0 1 2 3 9 8 10 11 12 13 14 15 4 5 6 7 ", 6, 31265357.000000, 1.051798, 29725628.875507
X, dfid, pancake16, "12 7 9 13 14 10 11 15 3 0 4 6 5 2 1 8 ", na, na, na, na
X, dfid, pancake16, "7 10 0 3 8 9 13 12 1 2 6 11 14 15 5 4 ", na, na, na, na
X, dfid, pancake16, "9 10 11 12 2 1 8 0 4 5 6 3 7 13 14 15 ", na, na, na, na
X, dfid, pancake16, "14 13 3 0 7 9 2 6 10 8 4 15 1 12 11 5 ", na, na, na, na
X, dfid, pancake16, "7 2 1 13 15 14 8 5 0 3 10 6 11 12 4 9 ", na, na, na, na
X, dfid, pancake16, "3 8 9 6 11 4 14 0 1 7 15 2 10 5 12 13 ", na, na, na, na
X, dfid, pancake16, "7 6 5 4 3 2 8 9 10 11 12 13 1 0 14 15 ", 3, 17276.000000, 0.000619, 27909531.502423
X, dfid, pancake16, "11 10 1 2 3 12 15 13 4 5 6 7 8 9 0 14 ", na, na, na, na
X, dfid, pancake16, "3 2 1 0 6 7 8 9 10 11 12 13 4 5 14 15 ", 3, 35317.000000, 0.001223, 28877350.776778
X, dfid, pancake16, "13 4 15 6 7 12 10 3 5 1 9 2 11 14 0 8 ", na, na, na, na
X, dfid, pancake16, "14 7 0 5 13 4 10 15 12 6 2 8 3 9 11 1 ", na, na, na, na
